AppID,Name,Genres,Categories,Tags,Rating
678500,The Climber,"Action, Adventure, Casual, Racing, Simulation","Single-player, Family Sharing","Action, Adventure, Casual, Simulation, Racing",30
3474310,The Clingy Ghost,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing",,0
1521020,The Clinic of Depravity - A Wife Reveals Her True Nature in Front of Her Husband -,Adventure,"Single-player, Family Sharing",,0
111000,The Clockwork Man,"Indie, Casual","Single-player, Family Sharing","Casual, Indie, Hidden Object, Puzzle, Steampunk",31
111010,The Clockwork Man: The Hidden World,"Adventure, Casual, Indie","Single-player, Family Sharing","Adventure, Casual, Hidden Object, Indie, Point & Click",31
1211990,The Clockworker,"Action, Adventure, Indie, RPG","Single-player, Family Sharing","Adventure, Indie, Puzzle, Strategy RPG, Puzzle-Platformer",31
3420300,The Closing Shift,"Indie, Simulation, Free To Play",Single-player,,0
1466570,The Clot Thickens,Casual,"Single-player, Multi-player, PvP, Online PvP, Full controller support","Casual, Arcade, 2D Platformer, Puzzle-Platformer, 2D",30
2266760,The Cloud City Playtest,,,,0
1668720,The Cloud Dream of the Nine,"Casual, Simulation","Single-player, Family Sharing","Visual Novel, Dating Sim, Romance, Simulation, Casual",31
3313130,The Cloud VR,"Adventure, Casual, Indie","Single-player, VR Only, Family Sharing","Choose Your Own Adventure, Interactive Fiction, Casual, Visual Novel, 3D",30
4228610,The Clown -White Pursuer-,"Action, Adventure, Free To Play",Single-player,,0
2063000,The Clowns Forest,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing","Action, Adventure, RPG, Action-Adventure, Puzzle",30
2340330,The Clowns Forest 2: Waking Shadows,"Action, Adventure, Indie, RPG","Single-player, Partial Controller Support, Family Sharing","Exploration, RPG, Puzzle, Action-Adventure, Female Protagonist",30
10460,The Club™,Action,"Single-player, Multi-player, Partial Controller Support, Family Sharing","Action, Arcade, Third-Person Shooter, Singleplayer",32
3837100,The CodFather,"Action, Casual, Indie, RPG, Free To Play","Single-player, Custom Volume Controls, Playable without Timed Input",,0
2378900,The Coffin of Andy and Leyley,"Adventure, RPG, Early Access","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Psychological, Dark Comedy, Story Rich, Multiple Endings, Dark",90
3820890,The Coffin of Sarah,"Action, Adventure, Casual, Indie, Early Access","Single-player, Custom Volume Controls, Playable without Timed Input, Stereo Sound, Family Sharing",,0
3894280,The Coin,"Casual, Simulation, Free To Play","Single-player, Steam Achievements, Steam Cloud",,0
598980,The Coin Game,"Adventure, Casual, Indie, Simulation, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats","Life Sim, Arcade, Open World, Casual, Physics",72
2094170,The Cold Forest,"Adventure, Simulation","Single-player, Family Sharing","Adventure, Simulation, Walking Simulator, Exploration, First-Person",30
2397380,The Cold Hand,"Action, Free To Play, Indie","Single-player, Steam Achievements",,0
504280,The Cold War Era,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing","Simulation, Indie, Political Sim, Strategy, Cold War",30
1554270,The Cold White,"Action, Adventure, RPG","Single-player, Steam Achievements, Camera Comfort, Playable without Timed Input, Save Anytime","Early Access, Survival, Snow, Open World, Zombies",30
2581960,The Collage Atlas,Indie,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Hand-drawn, Indie, First-Person, Walking Simulator, Stylized",31
1845700,The Collar,"Action, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Steam Achievements","Action, Horror, Gore, Violent, Survival Horror",30
2880220,The Collection: Chapters of Fate Prologue,"Indie, Free To Play",Single-player,,0
1807660,The Collector,Indie,Single-player,"Horror, First-Person, Physics, FPS, Mystery",30
677340,The Colonists,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op","City Builder, Colony Sim, Automation, Building, Economy",46
913370,The Colony,"Simulation, Strategy",Single-player,"Colony Sim, Strategy, Simulation",30
998890,The Colony,Action,"Single-player, Steam Achievements, Family Sharing","Action, Violent",30
2596530,The Colony 2044,"Action, Adventure, Casual, Indie, Simulation","Single-player, Family Sharing","Early Access, Zombies, Base-Building, Combat, Indie",31
506710,The Colony: New Haven Chronicles,"Action, Adventure, Indie, RPG","Single-player, Partial Controller Support, Family Sharing",,0
1040720,The Color of the Roses,"Adventure, Indie, Free To Play","Single-player, Partial Controller Support, Steam Cloud","Adventure, Indie, Violent, Free to Play, RPGMaker",30
1651680,The Colorful Creature,"Adventure, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op","Precision Platformer, Difficult, Level Editor, 2D Platformer, Colorful",31
1648900,The Colossus Is Coming: The Interactive Experience,"Casual, Indie, Free To Play","Single-player, Steam Achievements",,0
1045720,The Coma 2: Vicious Sisters,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","Horror, Adventure, Indie, Singleplayer, Survival Horror",64
1781890,The Coma 2B: Catacomb,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Dark, Horror, Action, Adventure, Singleplayer",36
402630,The Coma: Cutting Class,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","Adventure, Indie, Horror, Survival Horror, Anime",35
600090,The Coma: Recut,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Remote Play on TV, Family Sharing","Adventure, Indie, Horror, Action, Anime",56
3211050,The Comeback Kingdom,RPG,"Single-player, Full controller support, Family Sharing","RPG, Party-Based RPG, Turn-Based Tactics, 2D, Anime",30
2479010,The Coming End: Fresh Force Frustrations (A Gay Superhero Visual Novel),Adventure,"Single-player, Steam Achievements, Full controller support, Family Sharing",,0
1330960,The Commission 1920: Organized Crime Grand Strategy,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing","Crime, Simulation, Strategy, Grand Strategy, Politics",30
798830,The Commission: Organized Crime Grand Strategy,"Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Strategy, Casual, Indie, Simulation, RPG",30
778460,The Communist Dogifesto,"Action, Indie","Single-player, Full controller support, Family Sharing","Action, Indie, Shooter, Pixel Graphics, FPS",30
3665800,The Communist Manifesto ~ A Visual Novel,"Casual, Indie, Free To Play","Single-player, Steam Achievements, Full controller support",,0
1392780,The Companion,"Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","Casual, Wholesome, Exploration, Open World, Cute",31
1263350,The Company Man,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","2D Platformer, Action, Adventure, Indie, Action-Adventure",31
4185900,"The Complex Chapter 1: Who, What, Where?","Action, Adventure, Strategy","Single-player, Playable without Timed Input, Family Sharing",,0
2460770,The Complex IV,"RPG, Free To Play","Single-player, Multi-player, PvP, Online PvP, Co-op","RPG, Fantasy, Strategy RPG, Turn-Based Combat, Turn-Based Strategy",30
2767400,The Complex Tragedy,Indie,"Single-player, Family Sharing","Horror, Psychological Horror, Atmospheric, Transhumanism, Destruction",30
2172260,The Complex: Expedition,"Action, Adventure, Simulation","Single-player, Family Sharing","Horror, Exploration, Realistic, Singleplayer, Story Rich",50
2264370,The Complex: Expedition Playtest,,,,0
1942120,The Complex: Found Footage,"Adventure, Indie, Simulation, Free To Play",Single-player,,0
917020,The Con Simulator,"Indie, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing","Simulation, Strategy, Indie, Early Access, Building",30
1798870,The Concentration of Lust,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0
468780,The Concourse,"Action, Indie, Racing, Sports","Single-player, Multi-player, Steam Trading Cards, Partial Controller Support, Family Sharing","Racing, Indie, Sports, Action",30
1289640,The Confession,"Casual, RPG, Simulation","Single-player, Full controller support, Family Sharing","Simulation, Dark Humor, Funny, Choices Matter, Multiple Endings",47
356530,The Confines Of The Crown,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","Visual Novel, Female Protagonist, Indie, Otome, Adventure",34
1767450,The Conjurers Quest,RPG,"Single-player, Family Sharing",,0
1931750,The Conqueror of Battles,"Action, Adventure, Casual, Free To Play, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op",,0
1264970,The Conquest of Go,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP","Early Access, Turn-Based, Strategy, Board Game, Tabletop",39
525190,The Construct,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","Action, Adventure, Indie",31
403830,The Consuming Shadow,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats","Lovecraftian, Adventure, Survival Horror, Rogue-lite, Violent",38
2627770,The Consumist Journey,"Adventure, Free To Play","Single-player, Steam Achievements","Exploration, Walking Simulator, Interactive Fiction, Solitaire, 3D",30
2784970,The Contact,"Casual, Indie","Single-player, Family Sharing","Walking Simulator, Psychological Horror, Hidden Object, Horror, 3D Platformer",30
394010,The Contact,"Action, Indie, RPG, Simulation, Early Access","Single-player, Family Sharing","Action, RPG, Indie, Early Access, Simulation",30
1163080,"The Cook, The Slasher and the Extractor","Action, Casual, Indie, Massively Multiplayer","Single-player, Family Sharing",,0
2238310,The Cooking Class,"Adventure, Casual, Indie","Single-player, Family Sharing","Adventure, Action, Action-Adventure, Exploration, 3D",31
2720740,The Cooking Class First Course,"Action, Casual, Indie","Single-player, Family Sharing","Horror, 1990s, Female Protagonist, Point & Click, Action-Adventure",30
3540590,The Cooking Club,"Indie, Simulation","Single-player, Steam Achievements, Captions available, Color Alternatives, Custom Volume Controls",,0
504310,The Cooking Game,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases","Casual, Indie, Simulation, Cooking, Time Management",32
857180,The Cooking Game VR,"Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer","Casual, Simulation, Indie, Time Management, VR",31
3158470,The Cool Guys Are Level 100,"Action, Casual, Indie","Single-player, Full controller support, Family Sharing","Action Roguelike, Bullet Hell, Rogue-lite, Beat em up, PvE",30
1045060,The Copper Canyon Shoot Out,"Action, Adventure, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing","Action, Indie, Adventure, VR",30
4126150,The Core,"Action, Indie","Single-player, Family Sharing",,0
1272750,The Core Message,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0
3630000,The Core Playtest,,,,0
3377890,The Corgi Knight,Adventure,"Single-player, Full controller support, Family Sharing",,0
3381880,The Corn Maze,"Casual, Indie, Strategy","Single-player, Steam Achievements, Family Sharing","Sci-fi, Horror, Aliens, Thriller, Strategy",30
351080,The Corporate Machine,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Family Sharing","Time Management, Economy, Capitalism, Management, Building",31
1571960,The Corpsmen,"Adventure, Indie, Strategy","Single-player, Family Sharing","Roguelike Deckbuilder, Creature Collector, Deckbuilding, Card Battler, Strategy",31
1347030,THE CORRIDOR,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support","Comedy, Singleplayer, Psychological, Narration, Walking Simulator",63
1473110,THE CORRIDOR Playtest,,,,0
2816830,The Corridors,"Indie, Simulation","Single-player, Family Sharing","Simulation, Casual, Platformer, Puzzle, Puzzle-Platformer",30
3399850,The Corruption,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","Exploration, Action, Horror, Destruction, Sci-fi",30
1395400,The Corruption Within,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing","Adventure, Point & Click, Indie, Story Rich, Mystery",33
1340480,The Cosmic Wheel Sisterhood,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Interactive Fiction, Female Protagonist, Magic, LGBTQ+, Visual Novel",69
2710580,The Cost Of Bliss,Indie,"Single-player, Steam Cloud, Family Sharing","Exploration, FPS, Puzzle, PvE, 3D",30
287630,The Council,"Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Choices Matter, Adventure, RPG, Story Rich, Detective",64
440880,The Count Lucanor,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Gore, Horror, Survival Horror, Pixel Graphics, Puzzle",60
277751,The Count of Monster Disco,Simulation,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop","Simulation, Trains, Singleplayer, Family Friendly, Driving",30
1428980,The Count of Monte Carlo,RPG,"Single-player, Steam Achievements, Family Sharing","RPG, Card Battler, Card Game, Turn-Based Combat, Minimalist",30
3641940,The Count of Monte Clicker,Casual,"Single-player, Steam Achievements, Custom Volume Controls, Mouse Only Option, Playable without Timed Input",,0
4103060,The Counter Gambit,"Casual, Indie","Single-player, Steam Achievements, Custom Volume Controls, Mouse Only Option, Playable without Timed Input",,0
302750,The Counting Kingdom,"Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing","Casual, Strategy, Indie, Education, Cute",32
2892350,The Courage to be Disliked,"Casual, Indie, RPG, Free To Play",Single-player,,0
1640370,The Court Of Wanderers,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Puzzle, Open World, Adventure, Sokoban, Difficult",31
2303640,The Court Of Wanderers Playtest,,,,0
1941550,The Coven of Calahree,"Casual, RPG","Single-player, Family Sharing","LGBTQ+, Female Protagonist, JRPG, Cute, Conversation",30
563130,The Cows Are Watching,"Action, Indie","Single-player, Steam Achievements, VR Supported, Family Sharing","Action, Indie, Psychological Horror, Horror",31
2809370,The Crack (壳中之物）,"Adventure, RPG, Strategy, Free To Play",Single-player,,0
1390700,The Crackpet Show,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen","Funny, Difficult, Twin Stick Shooter, Action Roguelike, Rogue-like",42
2107020,The Crackpet Show Playtest,,,,0
4201780,The Cradle,"Action, Adventure, Indie, Simulation","Single-player, Family Sharing",,0
1694500,The Craft of the Samurai,"Casual, Indie",Single-player,"Visual Novel, Cinematic, Atmospheric, Drama, Casual",30
1715780,The Crafters Defense,"Action, Indie, Strategy","Single-player, Steam Achievements, Stats, Family Sharing","Mystery Dungeon, Dungeon Crawler, Real Time Tactics, Tower Defense, Building",30
624260,The Crane Trials: Red Edition,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing",,0
1044350,The Crater,"Adventure, Indie","Single-player, Family Sharing","Adventure, Indie",30
3900450,The Crawling Dead,"Simulation, Strategy, Free To Play","Single-player, Steam Achievements, Camera Comfort, Color Alternatives, Custom Volume Controls",,0
974750,The Crazy Cookies!,"Action, Casual, Indie, RPG","Single-player, Family Sharing",,0
2510490,The Crazy Hyper-Dungeon Chronicles,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Custom Volume Controls",,0
1940870,The Creator,"Casual, Indie, Simulation","Single-player, Steam Achievements, Custom Volume Controls, Playable without Timed Input, Save Anytime",,0
3578930,The Creator Playtest,,,,0
1119110,The Creature,"Action, Adventure, Casual, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Cloud","Adventure, Casual, Action, Gore, Strategy",30
1912460,The Creature of Chaos,"Action, Free To Play, Indie, Early Access","Single-player, Partial Controller Support",,0
1893870,The Creature Zone VR,"Free To Play, Indie","Single-player, Tracked Controller Support, VR Only",,0
2530030,The Creature Zone VR: Nightfall,"Action, Indie, Simulation","Single-player, VR Only, Family Sharing","Action, Simulation, Puzzle, FPS, Immersive Sim",30
2769590,The Creature Zone VR: Welcome To Dystopia,"Action, Indie, Simulation, Free To Play","Single-player, Steam Achievements, VR Only",,0
2024790,The Creature: Escape Room,"Adventure, Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing","Adventure, Casual, Puzzle, Exploration, Hidden Object",30
2003880,The Creepy Syndrome,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Choices Matter, Story Rich, Multiple Endings, Retro, Puzzle",31
2698940,The Crew Motorfest,Racing,"Single-player, Multi-player, PvP, Online PvP, Co-op","Racing, Open World, Arcade, Multiplayer, Driving",65
646910,The Crew™ 2,"Action, Massively Multiplayer, Racing","Single-player, Multi-player, MMO, PvP, Online PvP","Racing, Open World, Automobile Sim, Multiplayer, Driving",76
2290310,The Crimping,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","Indie, Action-Adventure, Supernatural, Funny, 1980s",31
3148240,The Crimson Call,"Adventure, Casual, Indie, Free To Play","Single-player, Steam Achievements","Visual Novel, Atmospheric, Lovecraftian, Dystopian, Post-apocalyptic",30
1098770,The Crimson Diamond,Adventure,"Single-player, Steam Achievements, Family Sharing","Adventure, Mystery, Indie, Retro, Cozy",40
3128290,The Crimson Diamond Playtest,,,,0
2168530,The Crimson Flower that Divides: Lunar Coupling,Adventure,"Single-player, Steam Achievements, Full controller support, Family Sharing","Romance, Otome, Adventure, Female Protagonist, Singleplayer",31
2263330,The Crimson Kingdom,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing","Action Roguelike, Action, Side Scroller, 2D Platformer, Hack and Slash",30
2728840,The Crimson Lyre,"Action, Adventure, Indie, RPG, Early Access","Single-player, Steam Achievements, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input",,0
2551850,The Crimson Pearl,"Indie, RPG","Single-player, Full controller support, Family Sharing","RPG, JRPG, Party-Based RPG, CRPG, 2D",30
2368260,The Crisis Zone,"Action, Adventure, Indie, Simulation","Single-player, Full controller support, Family Sharing","Exploration, Adventure, Action, Open World, First-Person",30
2920070,The Croaker,"Action, Adventure, Casual, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements","Action, Casual, 2D Platformer, Level Editor, 2D",30
736570,The Crooked Man,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud","2D, Horror, Psychological Horror, Multiple Endings, Story Rich",47
1117120,The Cross Horror Game,"Action, Adventure, Indie","Single-player, Family Sharing","Indie, Adventure, Action, Horror, Walking Simulator",30
3350820,The Crossroads,"Casual, Indie, Simulation, Free To Play",Single-player,"Casual, Simulation, Visual Novel, 2D, Stylized",30
604330,The Crown of Leaves,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Visual Novel, Adventure, Indie, Story Rich, Point & Click",57
1732220,The Crown of Wu,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing","Third Person, Action, Fantasy, Difficult, Indie",31
1638910,The Crows Cry,"Action, Adventure, Casual","Single-player, Family Sharing","Horror, Atmospheric, Exploration, Adventure, Stealth",30
449510,The Crows Eye,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Custom Volume Controls","Puzzle, Puzzle-Platformer, 3D Platformer, First-Person, Singleplayer",33
3074800,The Cruciball,"Action, Adventure, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op",,0
1479090,The Cruel Dreamer Marchosias,"Adventure, Casual, Indie","Single-player, Steam Achievements, Captions available, Partial Controller Support, Steam Cloud","Dark Fantasy, Exploration, Atmospheric, Story Rich, Adventure",30
1911810,The Cruel Dreamer Marchosias Playtest,,,,0
1734790,The Cruel kings,Casual,"Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Remote Play Together","Casual, Top-Down, PvP, Multiplayer, 2D",30
1762120,The Cruise 2,"Action, Adventure, Casual, Free To Play, Indie","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards","Action, Adventure, Casual, 2D Fighter, Action-Adventure",30
2569460,The Crusade Is Nigh,"Casual, Indie, RPG, Strategy","Single-player, Full controller support, Family Sharing",,0
2337820,The Crush House,"Adventure, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","LGBTQ+, Simulation, Adventure, Dating Sim, Life Sim",34
1465470,The Crust,"Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Early Access, Base-Building, Space, Colony Sim, Automation",52
1186720,The Cruxis Sword,RPG,"Single-player, Partial Controller Support, Family Sharing","RPG, JRPG, RPGMaker",30
775460,The Cryptkeepers of Hallowford,"Adventure, Indie, RPG","Single-player, Steam Achievements, Captions available, Steam Cloud, Family Sharing","RPG, Adventure, Indie, Text-Based, Choose Your Own Adventure",30
1585120,The Cryptologist Room,"Adventure, Strategy","Single-player, Family Sharing","Strategy, Puzzle, Word Game, Mystery Dungeon, Time Management",30
505660,The Crystal Nebula,"Action, Indie","Single-player, Tracked Controller Support, VR Only, Family Sharing","Action, Indie, VR",30
1068620,The Crystal Reef,Education,"Tracked Controller Support, VR Only","Education, VR",30
1941410,The Cub,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing","Singleplayer, Post-apocalyptic, Story Rich, Precision Platformer, Soundtrack",38
1105300,The Cube,"Casual, Indie","Single-player, Family Sharing","Indie, Casual",30
1611150,The Cube Factory,"Action, Free To Play, Indie",Single-player,,0
533470,The Cube Hotel（Nings Wing 2）,"Adventure, Indie, RPG","Single-player, Family Sharing","Adventure, RPG, Indie, Horror, Puzzle",30
3204440,The Cube of Love,"Adventure, Casual, Indie, Simulation, Sports","Single-player, Family Sharing","Adventure, Casual, Simulation, Sports, Cinematic",30
2363220,The Cube of World,"Adventure, Casual, Indie","Single-player, Family Sharing","Casual, Rogue-like, Top-Down Shooter, 3D, Pixel Graphics",30
1300180,The Cubedex of Brass and Wood,Indie,"Single-player, Steam Achievements, Family Sharing","Puzzle, First-Person, 3D, Point & Click, Indie",30
4137990,The Cubic and Their Supporters,"Action, Indie, Strategy","Single-player, Steam Achievements, Camera Comfort, Custom Volume Controls, Adjustable Difficulty",,0
452490,The Cubicle.,"Action, Adventure, Casual, Free To Play, Indie","Single-player, VR Only, VR Support","Free to Play, VR, Horror, Simulation, Adventure",40
3983230,The Cubiw Dungeon,"Action, Indie, Free To Play, Early Access","Single-player, Steam Achievements, Partial Controller Support, Stats",,0
2248880,The Cullfield Ritual,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing","Adventure, Puzzle, Exploration, FPS, 3D",30
437220,The Culling,"Action, Free To Play, Indie","Multi-player, Co-op, Full controller support, Remote Play on TV","Survival, Multiplayer, Action, Battle Royale, First-Person",53
297020,The Culling Of The Cows,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Indie, Casual, Action, Tower Defense, Strategy",54
1074220,The Cult: Marduks Longest Night,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing","Adventure, Indie, Gore, Point & Click, Hand-drawn",31
3075150,The Cuniculus of Paradise,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing",,0
947530,The Cup,"Action, Casual, Free To Play, Indie, RPG",Single-player,"Free to Play, Action, RPG, Indie, Casual",30
952340,The Curator - Prologue,"Adventure, Casual, Indie","Single-player, Family Sharing","Indie, Casual, Puzzle, Adventure, Hidden Object",30
2327830,THE CURE,"Action, Adventure, Casual, Indie, Simulation","Single-player, Family Sharing","Casual, Adventure, Simulation, 3D, Fast-Paced",30
3056090,The Curiosity,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","Horror, Stealth, Casual, Exploration, Multiple Endings",30
868940,The Curious Study of Dr. Blackwood:  A VR Tech Demo,"Adventure, Free To Play","Single-player, Tracked Controller Support, VR Only","Free to Play, Adventure, VR",31
1099500,The Curious Tale of the Stolen Pets,"Adventure, Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing","Adventure, Indie, Casual, Puzzle, VR",36
3646310,THE Curry SIMULATOR,"Simulation, Early Access","Single-player, Steam Leaderboards, Family Sharing",,0
3485030,The Curse of Beatriz,Indie,"Single-player, Steam Achievements, Family Sharing","First-Person, Horror, Psychological Horror, Singleplayer, Adventure",30
2222420,The Curse of Eclipse,Indie,"Single-player, Family Sharing","Puzzle, Colorful, Pixel Graphics, Relaxing, Family Friendly",0
3089260,The Curse of Elmwood,"Adventure, Indie, Simulation","Single-player, Family Sharing","Exploration, Hidden Object, Puzzle, PvE, Walking Simulator",30
1654530,The Curse Of Esrevni,"Action, Adventure, Casual, Strategy, Early Access","Multi-player, PvP, Online PvP, Family Sharing",,0
1188270,The Curse of Feldar Vale,"Indie, RPG, Strategy","Single-player, Steam Achievements, Family Sharing","RPG, Strategy, Turn-Based, Indie, 2D",31
4137730,The Curse Of Grandfather,"Adventure, Indie","Single-player, Custom Volume Controls, Playable without Timed Input, Subtitle Options, Family Sharing",,0
1777060,The Curse Of Grimsey Island,"Adventure, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Exploration, Detective, Crime, Investigation, Underwater",30
1908060,The Curse Of Grimsey Island Playtest,,,,0
1535880,The Curse of Illmoore Bay,"Action, Adventure, Casual, Indie","Single-player, Multi-player, Partial Controller Support, Family Sharing","Action, Adventure, Platformer, 2D Platformer, 2D",30
1269810,The Curse of Kubel,"Indie, RPG","Single-player, Steam Cloud, Family Sharing","RPG, Indie, Sexual Content, Female Protagonist, Anime",37
618000,The Curse Of Mantras,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0
730820,The Curse of Monkey Island,Adventure,"Single-player, Steam Cloud, Family Sharing","Point & Click, 1990s, Adventure, Cult Classic, Retro",62
3399630,The Curse of Mount Madre,"Indie, RPG","Single-player, Full controller support, Family Sharing","JRPG, RPG, Party-Based RPG, Turn-Based Combat, Dungeon Crawler",30
358000,The Curse of Nordic Cove,"Action, Adventure, Indie","Single-player, Partial Controller Support, Family Sharing","Action, Indie, Adventure",30
3208580,The Curse Of Slimetopia Playtest,,,,0
3726380,The Curse of Tethria,Indie,"Single-player, Steam Achievements, Full controller support, Custom Volume Controls, Playable without Timed Input",,0
3134130,The Curse of the Demon Tree,RPG,"Single-player, Family Sharing","RPG, JRPG, 2D, Hand-drawn, Lore-Rich",30
2708710,The Curse of the Egyptian Pyramid Remaster Edition,"Action, Adventure, Indie, Free To Play",Single-player,,0
3513040,The Curse of the Howling Woods,"Adventure, Casual, Indie","Single-player, Family Sharing","Adventure, Casual, Action-Adventure, 2D, Pixel Graphics",30
576420,The Curse Of Yendor,"Action, Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Family Sharing","Traditional Roguelike, Fantasy, Hack and Slash, Dungeon Crawler, Loot",32
1249290,The Curse of Zigoris,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Indie, Adventure, Platformer, Atmospheric",30
4031810,The Curse We Made,"Adventure, Indie","Single-player, Family Sharing",,0
2410690,The Cursed Amulet,"Action, Adventure, Casual, Free To Play","Single-player, Steam Achievements, Full controller support",,0
3581200,The Cursed Deep,"Action, Adventure, Indie, RPG, Free To Play","Single-player, Steam Achievements, VR Only",,0
3069220,The Cursed Forest,"Action, Adventure, Casual, RPG, Strategy","Single-player, Steam Achievements, VR Only, Family Sharing",,0
345430,The Cursed Forest,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud","Walking Simulator, Atmospheric, Adventure, Nature, Exploration",43
4013680,The Cursed Grave,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Custom Volume Controls, Keyboard Only Option",,0
